Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.19 15:15:23,2383181,0.37350,0.42138,9.87369,-0.00639,-0.00426,0.00320,34.69238,-3.28979,31.40259,2.84328,59.78438,-1.61724,0.86643,0.02854,0.00013,0.49847,0,0,
06.19 15:15:23,2383182,0.37350,0.42138,9.87848,-0.00639,-0.00320,0.00426,35.14099,-3.73840,31.25305,2.84339,59.78362,-1.61716,0.86643,0.02854,0.00013,0.49847,0,0,
06.19 15:15:23,2383183,0.37350,0.41659,9.87369,-0.00639,-0.00426,0.00320,35.14099,-3.73840,31.25305,2.84351,59.78273,-1.61718,0.86643,0.02854,0.00013,0.49846,0,0,
06.19 15:15:23,2383184,0.37828,0.41659,9.87848,-0.00533,-0.00320,0.00426,35.14099,-3.73840,31.25305,2.84373,59.78197,-1.61710,0.86644,0.02854,0.00013,0.49845,0,0,
06.19 15:15:23,2383185,0.37828,0.41659,9.87848,-0.00533,-0.00426,0.00320,35.14099,-3.73840,31.25305,2.84395,59.78110,-1.61712,0.86644,0.02854,0.00014,0.49845,0,0,
06.19 15:15:23,2383186,0.37828,0.41659,9.87848,-0.00533,-0.00426,0.00320,35.14099,-3.73840,31.25305,2.84418,59.78020,-1.61714,0.86645,0.02854,0.00014,0.49844,0,0,
06.19 15:15:23,2383187,0.37350,0.41659,9.87369,-0.00746,-0.00426,0.00320,35.14099,-3.73840,31.25305,2.84419,59.77934,-1.61716,0.86645,0.02854,0.00014,0.49843,0,0,
06.19 15:15:23,2383188,0.37350,0.41180,9.87369,-0.00746,-0.00533,0.00320,35.14099,-3.73840,31.25305,2.84420,59.77846,-1.61729,0.86645,0.02855,0.00013,0.49843,0,0,
06.19 15:15:23,2383189,0.37350,0.41659,9.87369,-0.00639,-0.00533,0.00426,35.14099,-3.73840,31.25305,2.84431,59.77768,-1.61742,0.86646,0.02855,0.00013,0.49842,0,0,
06.19 15:15:23,2383190,0.37350,0.41180,9.87369,-0.00746,-0.00426,0.00533,35.14099,-3.73840,31.25305,2.84431,59.77702,-1.61745,0.86646,0.02855,0.00013,0.49842,0,0,
06.19 15:15:23,2383191,0.37828,0.41180,9.87369,-0.00746,-0.00639,0.00533,35.14099,-3.73840,31.25305,2.84432,59.77635,-1.61769,0.86646,0.02855,0.00013,0.49841,0,0,
06.19 15:15:23,2383192,0.37828,0.41180,9.87369,-0.00746,-0.00533,0.00426,35.14099,-3.73840,31.25305,2.84433,59.77558,-1.61782,0.86647,0.02855,0.00013,0.49841,0,0,
06.19 15:15:23,2383193,0.37828,0.41180,9.87369,-0.00746,-0.00426,0.00320,34.54285,-3.43933,29.75769,2.84434,59.77480,-1.61784,0.86647,0.02855,0.00013,0.49840,0,0,
06.19 15:15:23,2383194,0.37828,0.41180,9.87369,-0.00852,-0.00426,0.00426,34.54285,-3.43933,29.75769,2.84424,59.77414,-1.61787,0.86647,0.02855,0.00013,0.49839,0,0,
06.19 15:15:23,2383195,0.38307,0.41180,9.87369,-0.00852,-0.00320,0.00426,34.54285,-3.43933,29.75769,2.84414,59.77349,-1.61779,0.86648,0.02855,0.00013,0.49839,0,0,
06.19 15:15:23,2383196,0.38307,0.41180,9.87369,-0.00852,-0.00320,0.00426,34.54285,-3.43933,29.75769,2.84404,59.77281,-1.61771,0.86648,0.02855,0.00013,0.49838,0,0,
06.19 15:15:23,2383197,0.38307,0.41180,9.87369,-0.00746,-0.00320,0.00426,34.54285,-3.43933,29.75769,2.84404,59.77216,-1.61763,0.86648,0.02855,0.00013,0.49838,0,0,
06.19 15:15:23,2383198,0.38307,0.41659,9.87369,-0.00746,-0.00320,0.00426,34.54285,-3.43933,29.75769,2.84405,59.77151,-1.61754,0.86648,0.02855,0.00013,0.49837,0,0,
06.19 15:15:23,2383199,0.38307,0.42138,9.87369,-0.00746,-0.00320,0.00533,36.48682,-1.49536,30.50537,2.84405,59.77276,-1.61747,0.86648,0.02855,0.00013,0.49838,0,0,
06.19 15:15:23,2383200,0.38307,0.42138,9.87369,-0.00746,-0.00320,0.00533,36.48682,-1.49536,30.50537,2.84406,59.77402,-1.61739,0.86647,0.02854,0.00013,0.49839,0,0,
