Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,
06.17 10:59:15,81393,0.79009,0.39265,9.84975,-0.00426,-0.00107,0.01172,21.83228,19.14063,28.11279,1.69505,73.79356,-6.00236,0.79807,0.04324,-0.03300,0.60008,
06.17 10:59:15,81394,0.79487,0.38786,9.84496,-0.00533,-0.00213,0.01065,21.68274,16.59851,28.56140,1.69623,73.44358,-6.00343,0.79990,0.04316,-0.03313,0.59766,
06.17 10:59:15,81395,0.79487,0.38307,9.84017,-0.00320,-0.00426,0.00959,22.72949,17.64526,28.41187,1.69773,73.09840,-6.00466,0.80169,0.04307,-0.03326,0.59524,
06.17 10:59:15,81396,0.79966,0.38786,9.84017,-0.00107,-0.00107,0.00852,22.87903,18.69202,29.45862,1.70033,72.76022,-6.00603,0.80344,0.04300,-0.03339,0.59286,
06.17 10:59:15,81397,0.79487,0.39265,9.84017,-0.00107,-0.00107,0.01172,22.87903,18.69202,29.45862,1.70336,72.42396,-6.00632,0.80518,0.04292,-0.03350,0.59050,
06.17 10:59:15,81398,0.79009,0.39265,9.84496,0.00107,-0.00213,0.00959,22.72949,17.04712,28.41187,1.70703,72.07866,-6.00672,0.80695,0.04285,-0.03361,0.58809,
06.17 10:59:15,81399,0.79966,0.39744,9.84975,0.00000,-0.00107,0.01065,23.77625,16.59851,29.75769,1.71077,71.72935,-6.00688,0.80874,0.04278,-0.03372,0.58562,
06.17 10:59:15,81400,0.79487,0.40701,9.84975,0.00320,0.00000,0.00852,22.28088,18.99109,27.96326,1.71575,71.40295,-6.00621,0.81040,0.04271,-0.03382,0.58331,
06.17 10:59:15,81401,0.79966,0.41180,9.84975,0.00000,0.00000,0.01065,23.47717,16.89758,30.05676,1.72069,71.06007,-6.00608,0.81214,0.04264,-0.03392,0.58088,
06.17 10:59:15,81402,0.80924,0.41659,9.84496,0.00000,-0.00107,0.00852,23.47717,16.89758,30.05676,1.72552,70.71878,-6.00604,0.81387,0.04258,-0.03402,0.57848,
06.17 10:59:15,81403,0.80445,0.41180,9.84975,-0.00213,-0.00107,0.00852,23.02856,18.24341,29.60815,1.72781,70.38871,-6.00567,0.81553,0.04249,-0.03413,0.57613,
06.17 10:59:15,81404,0.80445,0.40701,9.84975,-0.00213,0.00213,0.00746,22.87903,18.09387,30.35583,1.73057,70.06108,-6.00405,0.81717,0.04241,-0.03422,0.57378,
06.17 10:59:15,81405,0.79966,0.40223,9.85453,0.00000,0.00426,0.00533,22.87903,18.09387,30.35583,1.73506,69.73342,-6.00112,0.81881,0.04233,-0.03430,0.57145,
06.17 10:59:15,81406,0.79487,0.40701,9.85453,0.00000,0.00639,0.00639,22.43042,16.74805,29.30908,1.73909,69.40028,-5.99752,0.82047,0.04224,-0.03438,0.56907,
06.17 10:59:15,81407,0.79009,0.39744,9.85453,0.00107,0.00533,0.00639,20.93506,18.54248,28.71094,1.74245,69.08717,-5.99411,0.82202,0.04215,-0.03445,0.56684,
06.17 10:59:15,81408,0.79009,0.41180,9.85453,0.00320,0.00746,0.00639,21.83228,18.54248,28.71094,1.74850,68.77277,-5.98922,0.82357,0.04208,-0.03450,0.56457,
06.17 10:59:15,81409,0.79009,0.41659,9.85453,0.00320,0.00852,0.00746,21.68274,18.39294,28.56140,1.75420,68.45971,-5.98373,0.82511,0.04199,-0.03455,0.56232,
06.17 10:59:15,81410,0.79009,0.42138,9.84975,-0.00107,0.00639,0.01065,21.68274,18.39294,28.56140,1.75902,68.14880,-5.97889,0.82663,0.04191,-0.03461,0.56008,
06.17 10:59:15,81411,0.79009,0.42138,9.85453,-0.00320,0.00426,0.01172,22.13135,18.84155,29.60815,1.76104,67.83964,-5.97607,0.82814,0.04182,-0.03469,0.55787,
06.17 10:59:15,81412,0.78530,0.41180,9.84975,-0.00426,0.00107,0.01172,22.57996,16.89758,30.65491,1.76214,67.52186,-5.97477,0.82969,0.04173,-0.03479,0.55556,
06.17 10:59:15,81413,0.78530,0.41180,9.84975,-0.00426,0.00000,0.01065,22.28088,17.19666,29.45862,1.76348,67.20843,-5.97435,0.83120,0.04164,-0.03489,0.55328,
06.17 10:59:15,81414,0.78530,0.41659,9.84975,-0.00320,0.00107,0.00852,21.23413,16.74805,29.01001,1.76505,66.89690,-5.97285,0.83270,0.04155,-0.03499,0.55102,
06.17 10:59:15,81415,0.79009,0.41180,9.84496,-0.00426,0.00000,0.00852,21.38367,17.79480,30.05676,1.76673,66.59105,-5.97182,0.83417,0.04146,-0.03508,0.54880,
06.17 10:59:15,81416,0.79009,0.42138,9.84975,-0.00639,-0.00107,0.00746,20.63599,18.24341,28.71094,1.76753,66.29260,-5.97114,0.83560,0.04137,-0.03518,0.54664,
06.17 10:59:15,81417,0.79009,0.42617,9.85453,-0.00746,0.00107,0.00746,21.53320,17.04712,30.80444,1.76759,65.98712,-5.96993,0.83705,0.04127,-0.03528,0.54440,
06.17 10:59:15,81418,0.78530,0.43096,9.85453,-0.01172,-0.00107,0.00639,21.53320,17.04712,30.80444,1.76553,65.68251,-5.96908,0.83850,0.04116,-0.03540,0.54216,
06.17 10:59:15,81419,0.78051,0.43096,9.85453,-0.01065,-0.00213,0.00639,21.98181,17.19666,30.65491,1.76316,65.37653,-5.96907,0.83994,0.04105,-0.03552,0.53993,
06.17 10:59:15,81420,0.78530,0.43574,9.85453,-0.01172,-0.00213,0.00852,21.83228,16.44897,28.41187,1.76088,65.06721,-5.96959,0.84140,0.04094,-0.03564,0.53767,
06.17 10:59:15,81421,0.78530,0.43574,9.85453,-0.01172,-0.00107,0.00852,21.23413,17.94434,29.30908,1.75753,64.77306,-5.97004,0.84278,0.04082,-0.03577,0.53550,
06.17 10:59:15,81422,0.78051,0.42138,9.84975,-0.01065,0.00000,0.01172,24.07532,17.79480,29.75769,1.75517,64.46848,-5.97016,0.84420,0.04071,-0.03589,0.53325,
06.17 10:59:15,81423,0.78051,0.40701,9.84017,-0.01385,-0.00213,0.01172,24.07532,17.79480,29.75769,1.75131,64.16624,-5.97041,0.84560,0.04059,-0.03602,0.53102,
06.17 10:59:15,81424,0.78051,0.41180,9.84017,-0.01491,-0.00320,0.01278,22.57996,17.19666,27.96326,1.74712,63.86674,-5.97178,0.84699,0.04047,-0.03615,0.52881,
06.17 10:59:15,81425,0.78051,0.41659,9.83538,-0.01598,-0.00426,0.01278,21.68274,17.19666,29.75769,1.74230,63.57312,-5.97355,0.84835,0.04035,-0.03629,0.52665,
06.17 10:59:15,81426,0.78530,0.41180,9.83538,-0.01704,-0.00959,0.01278,21.68274,17.19666,29.75769,1.73529,63.28440,-5.97704,0.84967,0.04022,-0.03645,0.52450,
06.17 10:59:15,81427,0.78530,0.40223,9.84975,-0.01598,-0.00746,0.00959,21.53320,17.64526,28.11279,1.73060,62.99714,-5.98038,0.85098,0.04011,-0.03660,0.52235,
06.17 10:59:15,81428,0.78530,0.41180,9.84975,-0.01172,-0.00533,0.00852,21.68274,17.79480,29.15955,1.72767,62.71024,-5.98340,0.85228,0.04001,-0.03673,0.52022,
06.17 10:59:15,81429,0.79009,0.41180,9.84975,-0.01065,-0.00533,0.01172,20.93506,17.34619,29.01001,1.72564,62.42638,-5.98678,0.85357,0.03992,-0.03686,0.51812,
06.17 10:59:15,81430,0.79966,0.41659,9.84496,-0.00959,-0.00533,0.01172,21.23413,17.04712,27.51465,1.72320,62.14043,-5.98907,0.85486,0.03982,-0.03699,0.51600,
06.17 10:59:15,81431,0.80445,0.41659,9.84975,-0.00959,-0.00107,0.00852,21.23413,17.04712,27.51465,1.72109,61.85785,-5.98975,0.85613,0.03972,-0.03711,0.51387,
06.17 10:59:15,81432,0.79966,0.40223,9.84975,-0.00852,0.00533,0.00959,22.13135,16.74805,29.60815,1.71957,61.56974,-5.98761,0.85742,0.03960,-0.03720,0.51171,
06.17 10:59:15,81433,0.79966,0.39265,9.84496,-0.00320,0.00320,0.01278,22.28088,16.59851,29.75769,1.71970,61.28252,-5.98486,0.85870,0.03950,-0.03727,0.50956,
06.17 10:59:15,81434,0.79487,0.38786,9.84017,-0.00426,0.00213,0.01172,22.28088,16.59851,29.75769,1.72166,60.99672,-5.98281,0.85997,0.03941,-0.03735,0.50743,
06.17 10:59:15,81435,0.79487,0.38786,9.84496,-0.00213,0.00107,0.01278,23.32764,18.24341,29.60815,1.72352,60.71549,-5.98205,0.86122,0.03933,-0.03743,0.50532,
06.17 10:59:15,81436,0.79487,0.39744,9.84496,-0.00320,0.00107,0.01172,23.02856,18.24341,29.90723,1.72548,60.43895,-5.98047,0.86243,0.03925,-0.03750,0.50323,
06.17 10:59:15,81437,0.78530,0.39744,9.84975,-0.00746,-0.00107,0.01385,21.98181,16.59851,29.45862,1.72554,60.15981,-5.98024,0.86365,0.03915,-0.03760,0.50112,
06.17 10:59:15,81438,0.78530,0.40223,9.84975,-0.00852,-0.00320,0.01065,23.02856,20.03784,29.90723,1.72518,59.89328,-5.98167,0.86481,0.03907,-0.03770,0.49912,
06.17 10:59:15,81439,0.79487,0.40701,9.85453,-0.00959,-0.00426,0.00959,23.02856,20.03784,29.90723,1.72362,59.62665,-5.98505,0.86597,0.03898,-0.03782,0.49711,
06.17 10:59:15,81440,0.79966,0.40701,9.85453,-0.00959,-0.00320,0.01065,20.33691,16.44897,29.60815,1.72197,59.35500,-5.98643,0.86715,0.03889,-0.03793,0.49507,
06.17 10:59:15,81441,0.79487,0.41180,9.85453,-0.00959,-0.00320,0.01172,21.83228,16.44897,29.30908,1.72022,59.08104,-5.98730,0.86833,0.03879,-0.03804,0.49298,
06.17 10:59:15,81442,0.79009,0.41180,9.85453,-0.01065,0.00000,0.00852,21.83228,18.24341,29.30908,1.71808,58.81615,-5.98752,0.86947,0.03868,-0.03814,0.49096,
06.17 10:59:15,81443,0.79009,0.42138,9.84975,-0.00959,-0.00213,0.00852,23.02856,16.74805,29.60815,1.71604,58.53819,-5.98742,0.87065,0.03858,-0.03824,0.48885,
06.17 10:59:15,81444,0.78530,0.42617,9.84975,-0.01065,-0.00107,0.00959,22.87903,16.89758,30.35583,1.71447,58.26320,-5.98766,0.87183,0.03847,-0.03834,0.48677,
06.17 10:59:15,81445,0.79009,0.43096,9.84975,-0.01278,0.00000,0.01172,21.23413,17.34619,30.50537,1.71130,57.99953,-5.98746,0.87295,0.03836,-0.03844,0.48477,
06.17 10:59:16,81446,0.79009,0.42617,9.84975,-0.01704,0.00000,0.01172,21.08459,17.19666,29.75769,1.70569,57.73967,-5.98626,0.87405,0.03822,-0.03855,0.48278,
06.17 10:59:16,81447,0.79966,0.41180,9.84975,-0.01278,0.00107,0.01278,21.08459,17.19666,29.75769,1.69991,57.48179,-5.98470,0.87513,0.03809,-0.03864,0.48080,
06.17 10:59:16,81448,0.80924,0.41180,9.85453,-0.00852,0.00213,0.00852,21.83228,17.04712,28.11279,1.69789,57.21805,-5.98359,0.87624,0.03798,-0.03873,0.47878,
06.17 10:59:16,81449,0.80924,0.41180,9.85453,-0.00639,0.00320,0.00639,22.72949,18.24341,27.81372,1.69744,56.95504,-5.98151,0.87734,0.03788,-0.03881,0.47677,
06.17 10:59:16,81450,0.79966,0.41180,9.84975,-0.00746,0.00320,0.00533,23.17810,17.19666,27.96326,1.69785,56.68473,-5.97893,0.87846,0.03778,-0.03887,0.47472,
06.17 10:59:16,81451,0.79487,0.41659,9.85453,-0.00746,-0.00107,0.00852,21.68274,17.49573,28.86047,1.69767,56.42629,-5.97798,0.87953,0.03768,-0.03895,0.47273,
06.17 10:59:16,81452,0.79009,0.41659,9.85453,-0.01278,-0.00213,0.01172,21.68274,17.49573,28.86047,1.69508,56.17160,-5.97874,0.88058,0.03758,-0.03905,0.47076,
06.17 10:59:16,81453,0.79009,0.40701,9.85453,-0.01491,-0.00213,0.01172,21.53320,19.14063,29.60815,1.69134,55.92585,-5.97951,0.88158,0.03747,-0.03915,0.46887,
06.17 10:59:16,81454,0.78530,0.40223,9.85453,-0.01598,0.00320,0.01385,22.28088,16.89758,29.15955,1.68694,55.66807,-5.97910,0.88264,0.03735,-0.03925,0.46689,
06.17 10:59:16,81455,0.78530,0.40223,9.84975,-0.01172,-0.00107,0.01278,22.28088,16.89758,29.15955,1.68237,55.41253,-5.97864,0.88368,0.03722,-0.03935,0.46492,
06.17 10:59:16,81456,0.78051,0.40223,9.84975,-0.01278,-0.00426,0.01065,22.72949,17.34619,29.01001,1.67937,55.15590,-5.97986,0.88472,0.03712,-0.03945,0.46295,
06.17 10:59:16,81457,0.79009,0.41659,9.84496,-0.01598,-0.00533,0.01065,23.02856,18.84155,29.90723,1.67471,54.90779,-5.98203,0.88572,0.03700,-0.03957,0.46102,
06.17 10:59:16,81458,0.78530,0.41180,9.84496,-0.01704,-0.00746,0.00959,22.13135,17.94434,29.01001,1.66882,54.65939,-5.98549,0.88672,0.03689,-0.03970,0.45909,
06.17 10:59:16,81459,0.79487,0.41659,9.84496,-0.01704,-0.00426,0.01172,22.72949,15.85083,29.90723,1.66281,54.39986,-5.98789,0.88775,0.03676,-0.03983,0.45708,
06.17 10:59:16,81460,0.79009,0.41180,9.84975,-0.01811,0.00000,0.01385,22.72949,15.85083,29.90723,1.65493,54.14309,-5.98767,0.88878,0.03661,-0.03994,0.45509,
06.17 10:59:16,81461,0.79966,0.39265,9.84975,-0.01491,-0.00213,0.01385,21.98181,16.89758,29.15955,1.64966,53.89508,-5.98746,0.88977,0.03648,-0.04004,0.45318,
06.17 10:59:16,81462,0.80445,0.38786,9.85453,-0.01065,-0.00639,0.00852,20.78552,17.79480,28.56140,1.64626,53.65705,-5.98983,0.89071,0.03638,-0.04014,0.45132,
06.17 10:59:16,81463,0.80924,0.39744,9.85932,-0.00426,0.00000,0.00533,20.78552,17.79480,28.56140,1.64548,53.41809,-5.99121,0.89164,0.03629,-0.04023,0.44945,
06.17 10:59:16,81464,0.80445,0.40223,9.85453,-0.00533,0.00213,0.00639,22.87903,17.19666,29.15955,1.64693,53.16792,-5.99004,0.89262,0.03621,-0.04030,0.44750,
06.17 10:59:16,81465,0.79009,0.40223,9.84975,-0.00852,-0.00320,0.01065,22.43042,18.24341,29.60815,1.64672,52.92648,-5.98984,0.89356,0.03613,-0.04037,0.44562,
06.17 10:59:16,81466,0.78530,0.40223,9.84975,-0.00639,0.00000,0.00746,22.57996,17.49573,29.15955,1.64631,52.68187,-5.99049,0.89451,0.03604,-0.04046,0.44372,
06.17 10:59:16,81467,0.79009,0.40223,9.85453,-0.00320,0.00213,0.00533,20.33691,16.74805,28.71094,1.64763,52.44226,-5.98973,0.89545,0.03596,-0.04052,0.44186,
06.17 10:59:16,81468,0.79009,0.40701,9.85932,-0.00426,0.00213,0.00746,20.33691,16.74805,28.71094,1.64995,52.20607,-5.98723,0.89635,0.03589,-0.04057,0.44000,
06.17 10:59:16,81469,0.78530,0.41180,9.85932,-0.00746,0.00107,0.00959,23.77625,17.79480,29.45862,1.65020,51.96275,-5.98626,0.89728,0.03580,-0.04064,0.43809,
06.17 10:59:16,81470,0.79487,0.41180,9.85932,-0.00852,-0.00213,0.00959,23.02856,18.54248,30.20630,1.64936,51.72683,-5.98667,0.89818,0.03571,-0.04072,0.43624,
06.17 10:59:16,81471,0.79487,0.41659,9.85932,-0.01065,-0.00426,0.00639,22.57996,17.19666,28.86047,1.64790,51.48610,-5.98848,0.89909,0.03562,-0.04081,0.43436,
06.17 10:59:16,81472,0.79487,0.41180,9.84975,-0.01385,-0.00320,0.00639,20.03784,18.54248,30.80444,1.64481,51.26158,-5.99013,0.89995,0.03552,-0.04090,0.43260,
06.17 10:59:16,81473,0.79487,0.41659,9.85453,-0.01278,-0.00426,0.00852,21.23413,17.34619,29.60815,1.64125,51.02834,-5.99154,0.90083,0.03542,-0.04100,0.43078,
06.17 10:59:16,81474,0.78530,0.41180,9.85453,-0.01385,-0.00639,0.00852,21.98181,17.19666,29.45862,1.63661,50.79523,-5.99336,0.90170,0.03530,-0.04110,0.42893,
06.17 10:59:16,81475,0.78530,0.41180,9.84975,-0.01598,-0.00852,0.01065,22.57996,17.19666,30.35583,1.63195,50.56029,-5.99648,0.90257,0.03519,-0.04122,0.42707,
06.17 10:59:16,81476,0.79009,0.40701,9.84975,-0.01385,-0.01065,0.01385,22.57996,17.19666,30.35583,1.62649,50.32882,-6.00148,0.90343,0.03509,-0.04135,0.42524,
06.17 10:59:16,81477,0.79487,0.40223,9.85453,-0.01704,-0.00533,0.01172,22.43042,18.54248,30.50537,1.62149,50.10339,-6.00552,0.90427,0.03498,-0.04147,0.42347,
06.17 10:59:16,81478,0.79487,0.40223,9.85453,-0.01278,-0.00639,0.01385,22.13135,18.54248,29.90723,1.61513,49.88029,-6.00659,0.90510,0.03485,-0.04157,0.42171,
06.17 10:59:16,81479,0.80445,0.39744,9.84496,-0.01065,-0.00426,0.01065,21.83228,17.94434,30.20630,1.61248,49.65634,-6.00936,0.90592,0.03476,-0.04167,0.41995,
06.17 10:59:16,81480,0.82361,0.39265,9.84975,-0.00426,-0.00959,0.01385,22.87903,16.89758,30.35583,1.61121,49.42633,-6.01147,0.90676,0.03467,-0.04176,0.41812,
06.17 10:59:16,81481,0.81882,0.39744,9.85453,-0.00533,-0.00426,0.01491,22.87903,16.89758,30.35583,1.61410,49.20060,-6.01552,0.90757,0.03463,-0.04185,0.41632,
06.17 10:59:16,81482,0.82839,0.40701,9.85453,-0.00533,-0.00533,0.03196,21.38367,16.89758,29.15955,1.61620,48.98154,-6.01732,0.90837,0.03457,-0.04192,0.41459,
06.17 10:59:16,81483,0.81882,0.39744,9.85453,-0.00959,0.00959,0.03515,21.53320,17.94434,27.21558,1.61464,48.77599,-6.01458,0.90911,0.03447,-0.04197,0.41296,
06.17 10:59:16,81484,0.80924,0.38786,9.85932,0.00000,0.00000,0.02237,21.53320,17.94434,27.21558,1.61694,48.56947,-6.01204,0.90986,0.03441,-0.04200,0.41133,
06.17 10:59:16,81485,0.79966,0.39744,9.85932,0.00320,0.00000,0.01491,21.68274,16.29944,29.45862,1.62105,48.34680,-6.01016,0.91066,0.03435,-0.04204,0.40957,
06.17 10:59:16,81486,0.80445,0.40223,9.85453,0.00000,0.00000,0.01491,19.88831,16.89758,30.05676,1.62578,48.13577,-6.00868,0.91141,0.03431,-0.04207,0.40789,
06.17 10:59:16,81487,0.80445,0.40223,9.84975,-0.00107,0.00320,0.01491,21.53320,18.84155,29.01001,1.62997,47.92720,-6.00539,0.91214,0.03425,-0.04210,0.40622,
06.17 10:59:16,81488,0.79966,0.39265,9.85453,-0.00320,0.00852,0.01811,21.23413,17.64526,29.30908,1.63169,47.71616,-5.99778,0.91289,0.03416,-0.04209,0.40454,
06.17 10:59:16,81489,0.79009,0.40223,9.84496,0.00000,0.00213,0.01598,21.23413,17.64526,29.30908,1.63670,47.50722,-5.99157,0.91363,0.03410,-0.04209,0.40288,
06.17 10:59:16,81490,0.79009,0.40223,9.84496,-0.00213,0.00000,0.01385,22.28088,18.39294,30.35583,1.63973,47.29566,-5.98847,0.91438,0.03404,-0.04211,0.40119,
06.17 10:59:16,81491,0.79487,0.41180,9.84975,-0.00320,0.00000,0.00852,22.13135,18.54248,29.30908,1.64234,47.08276,-5.98603,0.91512,0.03397,-0.04215,0.39950,
06.17 10:59:16,81492,0.79487,0.40701,9.84496,-0.00533,0.00213,0.00639,21.83228,16.74805,27.51465,1.64489,46.86268,-5.98178,0.91589,0.03390,-0.04217,0.39775,
06.17 10:59:16,81493,0.79487,0.41180,9.84496,-0.00639,0.00213,0.00852,20.33691,17.34619,29.30908,1.64634,46.65399,-5.97703,0.91661,0.03382,-0.04219,0.39607,
06.17 10:59:16,81494,0.79487,0.40701,9.84017,-0.00639,0.00213,0.00852,21.68274,17.19666,30.65491,1.64750,46.44113,-5.97266,0.91734,0.03373,-0.04221,0.39437,
06.17 10:59:16,81495,0.79966,0.40223,9.84017,-0.00533,0.00107,0.00852,20.78552,18.09387,29.15955,1.64938,46.23532,-5.96827,0.91805,0.03366,-0.04223,0.39272,
06.17 10:59:16,81496,0.79966,0.40223,9.84017,-0.00426,0.00213,0.00639,23.17810,16.89758,28.26233,1.65110,46.01627,-5.96314,0.91880,0.03357,-0.04225,0.39096,
06.17 10:59:16,81497,0.79966,0.41659,9.84975,-0.00746,-0.00107,0.00746,23.17810,16.89758,28.26233,1.65315,45.79679,-5.95877,0.91956,0.03349,-0.04227,0.38921,
06.17 10:59:16,81498,0.79966,0.42617,9.84975,-0.00639,-0.00213,0.00852,20.33691,17.34619,30.80444,1.65421,45.59122,-5.95586,0.92026,0.03342,-0.04230,0.38757,
06.17 10:59:16,81499,0.79487,0.42617,9.85932,-0.01065,-0.00426,0.00959,22.57996,17.19666,28.86047,1.65421,45.37879,-5.95361,0.92097,0.03333,-0.04235,0.38586,
06.17 10:59:16,81500,0.79009,0.43574,9.85932,-0.01491,-0.00107,0.01385,21.53320,18.54248,30.50537,1.65182,45.17896,-5.95034,0.92164,0.03323,-0.04239,0.38424,
06.17 10:59:16,81501,0.79966,0.43574,9.85453,-0.01385,-0.00320,0.02663,21.08459,17.49573,28.86047,1.64782,44.97970,-5.94741,0.92231,0.03311,-0.04244,0.38264,
06.17 10:59:16,81502,0.78051,0.40701,9.85932,-0.01491,-0.00852,0.03196,21.08459,17.49573,28.86047,1.64257,44.79123,-5.94583,0.92294,0.03299,-0.04249,0.38112,
06.17 10:59:16,81503,0.78530,0.39744,9.85453,-0.00426,-0.01278,0.02237,21.08459,18.09387,29.15955,1.64203,44.59892,-5.94722,0.92358,0.03292,-0.04256,0.37957,
06.17 10:59:16,81504,0.78530,0.38786,9.84975,-0.00213,-0.00533,0.01278,20.48645,19.29016,29.75769,1.64409,44.41034,-5.94578,0.92421,0.03286,-0.04260,0.37805,
06.17 10:59:16,81505,0.79487,0.38786,9.84496,-0.00213,-0.00107,0.00746,20.48645,19.29016,29.75769,1.64945,44.21906,-5.94223,0.92484,0.03282,-0.04261,0.37652,
06.17 10:59:16,81506,0.79966,0.39265,9.84975,0.00000,0.00320,0.00533,22.43042,18.54248,29.60815,1.65391,44.01736,-5.93645,0.92550,0.03277,-0.04260,0.37489,
06.17 10:59:16,81507,0.79487,0.39744,9.85453,0.00213,0.00320,0.00426,22.87903,17.49573,29.75769,1.66027,43.81004,-5.92871,0.92618,0.03271,-0.04258,0.37321,
06.17 10:59:16,81508,0.79487,0.40223,9.85453,0.00320,0.00213,0.00746,22.72949,17.34619,29.30908,1.66770,43.60384,-5.92095,0.92684,0.03267,-0.04255,0.37154,
06.17 10:59:16,81509,0.79966,0.41180,9.85932,0.00107,0.00320,0.00639,21.83228,17.34619,29.30908,1.67494,43.40183,-5.91342,0.92750,0.03263,-0.04252,0.36991,
06.17 10:59:16,81510,0.79009,0.40701,9.85932,-0.00426,0.00426,0.00426,21.83228,17.34619,29.30908,1.68076,43.19962,-5.90337,0.92816,0.03257,-0.04248,0.36828,
06.17 10:59:16,81511,0.79487,0.40701,9.84975,-0.00639,0.00320,0.00533,22.87903,18.69202,29.15955,1.68360,42.99900,-5.89608,0.92881,0.03250,-0.04247,0.36666,
06.17 10:59:16,81512,0.79009,0.40701,9.84975,-0.00746,0.00213,0.00320,21.83228,16.14990,29.60815,1.68509,42.79259,-5.88783,0.92947,0.03241,-0.04246,0.36500,
06.17 10:59:16,81513,0.79487,0.40223,9.84975,-0.00639,0.00107,0.00426,20.63599,17.64526,30.20630,1.68737,42.59850,-5.87935,0.93009,0.03233,-0.04244,0.36342,
06.17 10:59:16,81514,0.80445,0.41180,9.84975,-0.00639,0.00000,0.00213,23.17810,16.29944,29.15955,1.68978,42.39067,-5.87208,0.93075,0.03225,-0.04243,0.36172,
06.17 10:59:16,81515,0.80445,0.41659,9.85453,-0.00746,-0.00107,0.00107,20.93506,18.54248,29.30908,1.69188,42.19868,-5.86455,0.93135,0.03217,-0.04241,0.36016,
06.17 10:59:16,81516,0.79487,0.41659,9.85453,-0.01065,-0.00107,0.00000,21.98181,17.49573,29.75769,1.69354,41.99887,-5.85717,0.93198,0.03208,-0.04241,0.35854,
06.17 10:59:16,81517,0.79487,0.41180,9.85453,-0.00959,-0.00213,0.00320,22.72949,17.04712,30.20630,1.69417,41.79641,-5.85067,0.93262,0.03199,-0.04241,0.35689,
06.17 10:59:16,81518,0.79009,0.41659,9.85453,-0.00959,-0.00213,0.00213,22.72949,17.04712,30.20630,1.69599,41.59418,-5.84342,0.93325,0.03191,-0.04240,0.35525,
06.17 10:59:16,81519,0.79009,0.41659,9.85932,-0.01172,-0.00107,0.00213,20.78552,17.79480,29.75769,1.69660,41.40218,-5.83694,0.93385,0.03183,-0.04240,0.35370,
06.17 10:59:16,81520,0.79966,0.40701,9.85932,-0.00852,0.00107,0.00213,22.28088,17.49573,28.86047,1.69695,41.20498,-5.82867,0.93446,0.03173,-0.04238,0.35209,
06.17 10:59:16,81521,0.79966,0.40223,9.86411,-0.00639,0.00107,0.00533,21.38367,19.58923,30.65491,1.69953,41.02029,-5.81942,0.93503,0.03166,-0.04235,0.35058,
06.17 10:59:16,81522,0.79009,0.39744,9.85932,-0.00320,0.00426,0.00746,21.83228,17.34619,29.90723,1.70316,40.82848,-5.80977,0.93561,0.03158,-0.04231,0.34901,
06.17 10:59:16,81523,0.79487,0.40223,9.85932,-0.00107,0.00533,0.00533,20.48645,17.49573,28.86047,1.70858,40.64199,-5.79902,0.93618,0.03153,-0.04226,0.34749,
06.17 10:59:16,81524,0.79009,0.40223,9.85453,-0.00213,0.00426,0.00426,22.57996,18.09387,28.86047,1.71457,40.45010,-5.78733,0.93677,0.03147,-0.04220,0.34592,
06.17 10:59:16,81525,0.78530,0.41659,9.85453,-0.00639,0.00107,0.00639,22.28088,17.49573,28.56140,1.71885,40.25794,-5.77806,0.93735,0.03141,-0.04216,0.34436,
06.17 10:59:16,81526,0.78530,0.42138,9.85453,-0.00852,-0.00426,0.00959,22.28088,17.49573,28.56140,1.72159,40.06834,-5.76987,0.93793,0.03134,-0.04214,0.34281,
06.17 10:59:16,81527,0.78530,0.41659,9.85453,-0.01065,-0.00746,0.00746,21.98181,18.09387,29.45862,1.72235,39.88252,-5.76523,0.93849,0.03126,-0.04215,0.34129,
06.17 10:59:16,81528,0.79487,0.42138,9.85932,-0.00959,-0.00639,0.00746,21.68274,16.89758,27.36511,1.72368,39.69341,-5.76009,0.93905,0.03119,-0.04216,0.33974,
06.17 10:59:16,81529,0.79487,0.42138,9.85932,-0.01065,-0.00533,0.00639,21.83228,19.73877,29.01001,1.72493,39.51492,-5.75381,0.93957,0.03111,-0.04215,0.33827,
06.17 10:59:16,81530,0.79966,0.41180,9.86411,-0.00746,-0.00533,0.00639,20.03784,16.74805,29.60815,1.72732,39.33191,-5.74758,0.94011,0.03105,-0.04214,0.33677,
06.17 10:59:16,81531,0.79966,0.41659,9.85453,-0.00746,-0.00320,0.00852,20.03784,16.74805,29.60815,1.73041,39.15062,-5.73923,0.94065,0.03098,-0.04211,0.33528,
06.17 10:59:16,81532,0.79487,0.40701,9.85453,-0.00639,-0.00213,0.00852,21.23413,17.04712,29.30908,1.73246,38.96698,-5.73205,0.94119,0.03091,-0.04210,0.33378,
06.17 10:59:16,81533,0.79487,0.42138,9.84975,-0.00639,-0.00213,0.00852,22.28088,17.79480,29.45862,1.73601,38.78353,-5.72432,0.94173,0.03085,-0.04207,0.33228,
06.17 10:59:16,81534,0.79487,0.41659,9.84975,-0.00320,0.00000,0.00959,22.28088,17.79480,29.45862,1.74146,38.60102,-5.71344,0.94226,0.03080,-0.04202,0.33079,
06.17 10:59:16,81535,0.78530,0.41180,9.84496,-0.00533,0.00000,0.00852,19.73877,16.74805,29.01001,1.74553,38.42389,-5.70455,0.94278,0.03074,-0.04198,0.32933,
