Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,debug0,debug1,debug2,debug3,Rest,Mag Disturbance,
07.10 14:18:40:106,8017,-0.02192,-0.03272,9.79936,-0.00000,0.00000,-0.00000,-0.17235,0.34978,-0.68544,-0.28903,-36.51510,0.19093,0.94965,-0.00187,0.00237,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:115,8018,-0.02263,-0.03772,9.79664,-0.00000,0.00000,-0.00000,-0.17284,0.35028,-0.68544,-0.28962,-36.51461,0.19003,0.94966,-0.00188,0.00237,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:126,8019,-0.02182,-0.02355,9.78742,-0.00000,0.00000,-0.00000,-0.17185,0.35028,-0.68543,-0.28985,-36.51496,0.19070,0.94966,-0.00188,0.00237,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:134,8020,-0.03602,-0.04042,9.79931,-0.00000,0.00000,-0.00000,-0.17234,0.35082,-0.68742,-0.29085,-36.51553,0.19124,0.94965,-0.00189,0.00238,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:144,8021,-0.03405,-0.03449,9.78832,-0.00000,0.00000,-0.00000,-0.17182,0.35040,-0.69140,-0.29020,-36.51538,0.19090,0.94965,-0.00188,0.00238,-0.31329,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:154,8022,-0.03955,-0.02385,9.78940,-0.00000,0.00000,-0.00000,-0.17184,0.35034,-0.68842,-0.28932,-36.51421,0.18983,0.94966,-0.00188,0.00236,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:164,8023,-0.01342,-0.02696,9.80248,-0.00000,0.00000,-0.00000,-0.17432,0.34932,-0.68745,-0.28878,-36.51445,0.18948,0.94966,-0.00188,0.00236,-0.31328,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:175,8024,-0.02024,-0.04285,9.79128,-0.00000,0.00000,-0.00000,-0.17234,0.34782,-0.68743,-0.28864,-36.51349,0.18898,0.94966,-0.00188,0.00236,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:188,8025,-0.02597,-0.04005,9.79242,-0.00000,0.00000,-0.00000,-0.17231,0.35093,-0.69290,-0.28923,-36.51337,0.18971,0.94966,-0.00188,0.00236,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:195,8026,-0.01854,-0.04086,9.79085,-0.00000,0.00000,-0.00000,-0.17036,0.34981,-0.68642,-0.29099,-36.51293,0.19024,0.94966,-0.00189,0.00237,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:206,8027,-0.03017,-0.04299,9.79686,-0.00000,0.00000,-0.00000,-0.17334,0.35029,-0.68594,-0.28785,-36.51318,0.19016,0.94966,-0.00187,0.00236,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:215,8028,-0.02997,-0.03292,9.79936,-0.00000,0.00000,-0.00000,-0.17383,0.34831,-0.68695,-0.28725,-36.51282,0.19011,0.94966,-0.00186,0.00236,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:225,8029,-0.04033,-0.02644,9.79447,-0.00000,0.00000,-0.00000,-0.16986,0.34833,-0.68741,-0.28724,-36.51280,0.19050,0.94966,-0.00186,0.00236,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:234,8030,-0.01965,-0.02561,9.78589,-0.00000,0.00000,-0.00000,-0.17035,0.35035,-0.68841,-0.28721,-36.51215,0.19045,0.94966,-0.00186,0.00236,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:245,8031,-0.03051,-0.03355,9.80508,-0.00000,0.00000,-0.00000,-0.17381,0.34887,-0.68993,-0.28832,-36.51210,0.19086,0.94966,-0.00187,0.00237,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:255,8032,-0.02230,-0.03468,9.79936,-0.00000,0.00000,-0.00000,-0.17431,0.34935,-0.68894,-0.28912,-36.51224,0.19118,0.94966,-0.00187,0.00237,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:265,8033,-0.02699,-0.03152,9.79156,-0.00000,0.00000,-0.00000,-0.17035,0.34732,-0.68692,-0.28843,-36.51223,0.19069,0.94966,-0.00187,0.00237,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:275,8034,-0.03781,-0.02397,9.79266,-0.00000,0.00000,-0.00000,-0.17280,0.34845,-0.69391,-0.28949,-36.51192,0.19063,0.94966,-0.00188,0.00237,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:285,8035,-0.02939,-0.03074,9.79996,-0.00000,0.00000,-0.00000,-0.17283,0.35234,-0.68842,-0.28954,-36.51254,0.19060,0.94966,-0.00188,0.00237,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:294,8036,-0.01542,-0.06653,9.80690,-0.00000,0.00000,-0.00000,-0.17083,0.34992,-0.69189,-0.28892,-36.51280,0.19119,0.94966,-0.00187,0.00237,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:304,8037,-0.02779,-0.02510,9.79984,-0.00000,0.00000,-0.00000,-0.17134,0.34935,-0.68891,-0.28962,-36.51275,0.19110,0.94966,-0.00188,0.00238,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:315,8038,-0.01887,-0.02760,9.80256,-0.00000,0.00000,-0.00000,-0.17135,0.34880,-0.68643,-0.29023,-36.51280,0.19169,0.94966,-0.00188,0.00238,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:324,8039,-0.03395,-0.03087,9.79629,-0.00000,0.00000,-0.00000,-0.17382,0.34836,-0.68944,-0.29061,-36.51278,0.19250,0.94966,-0.00188,0.00239,-0.31326,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:335,8040,-0.02498,-0.01472,9.79648,-0.00000,0.00000,-0.00000,-0.17184,0.34933,-0.68792,-0.29078,-36.51337,0.19297,0.94966,-0.00188,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:345,8041,-0.04652,-0.05311,9.78410,-0.00000,0.00000,-0.00000,-0.16837,0.34882,-0.68690,-0.29065,-36.51324,0.19235,0.94966,-0.00188,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
07.10 14:18:40:355,8042,-0.03582,-0.03839,9.79798,-0.00000,0.00000,-0.00000,-0.16986,0.34830,-0.68592,-0.29067,-36.51315,0.19196,0.94966,-0.00188,0.00239,-0.31327,0.00000,0.00000,0.00000,0.00000,1,0,
