Time,Counter,ax,ay,az,gx,gy,gz,mx,my,mz,roll,yaw,pitch,q0,q1,q2,q3,Rest,Mag Disturbance,
06.29 16:44:08:642,52739,0.06383,-0.05731,9.79187,0.00000,0.00000,-0.00000,0.34719,-0.09055,-0.64253,-0.33243,101.87306,-0.35757,0.63018,0.00059,-0.00422,0.77644,1,0,
06.29 16:44:08:652,52740,0.07055,-0.06463,9.79457,0.00000,0.00000,-0.00000,0.34718,-0.09108,-0.64104,-0.33203,101.87263,-0.35746,0.63019,0.00060,-0.00422,0.77643,1,0,
06.29 16:44:08:661,52741,0.05206,-0.05223,9.79948,0.00000,0.00000,-0.00000,0.34868,-0.08953,-0.64301,-0.33257,101.87270,-0.35731,0.63018,0.00059,-0.00422,0.77643,1,0,
06.29 16:44:08:672,52742,0.07610,-0.04902,9.80458,0.00000,0.00000,-0.00000,0.34867,-0.08905,-0.64202,-0.33345,101.87280,-0.35679,0.63018,0.00058,-0.00422,0.77643,1,0,
06.29 16:44:08:682,52743,0.05234,-0.03772,9.79493,0.00000,0.00000,-0.00000,0.35114,-0.09208,-0.64002,-0.33469,101.87285,-0.35706,0.63018,0.00058,-0.00423,0.77643,1,0,
06.29 16:44:08:697,52744,0.07641,-0.06358,9.79059,0.00000,0.00000,-0.00000,0.34569,-0.08909,-0.64055,-0.33568,101.87331,-0.35568,0.63018,0.00056,-0.00423,0.77644,1,0,
06.29 16:44:08:702,52745,0.07136,-0.06980,9.80315,0.00000,0.00000,-0.00000,0.34669,-0.09003,-0.64353,-0.33559,101.87217,-0.35637,0.63019,0.00057,-0.00423,0.77643,1,0,
06.29 16:44:08:713,52746,0.05580,-0.05967,9.79743,0.00000,0.00000,-0.00000,0.34917,-0.08954,-0.64251,-0.33500,101.87273,-0.35591,0.63018,0.00057,-0.00423,0.77643,1,0,
06.29 16:44:08:722,52747,0.06668,-0.04696,9.78534,0.00000,0.00000,-0.00000,0.34966,-0.08908,-0.64052,-0.33664,101.87405,-0.35614,0.63018,0.00056,-0.00424,0.77644,1,0,
06.29 16:44:08:732,52748,0.08065,-0.06519,9.79540,0.00000,0.00000,-0.00000,0.34669,-0.09255,-0.64254,-0.33755,101.87507,-0.35543,0.63017,0.00055,-0.00424,0.77645,1,0,
06.29 16:44:08:743,52749,0.09317,-0.03238,9.80129,0.00000,0.00000,-0.00000,0.34767,-0.08959,-0.64053,-0.33537,101.87522,-0.35609,0.63017,0.00057,-0.00423,0.77645,1,0,
06.29 16:44:08:752,52750,0.04911,-0.05496,9.80685,0.00000,0.00000,-0.00000,0.34719,-0.09155,-0.64254,-0.33500,101.87595,-0.35645,0.63016,0.00057,-0.00423,0.77645,1,0,
06.29 16:44:08:762,52751,0.06180,-0.06537,9.78560,0.00000,0.00000,-0.00000,0.34668,-0.09109,-0.64055,-0.33562,101.87680,-0.35562,0.63016,0.00056,-0.00423,0.77646,1,0,
06.29 16:44:08:773,52752,0.04215,-0.04918,9.80768,0.00000,0.00000,-0.00000,0.34768,-0.09206,-0.64154,-0.33467,101.87596,-0.35534,0.63016,0.00057,-0.00422,0.77645,1,0,
06.29 16:44:08:783,52753,0.05392,-0.05810,9.78703,0.00000,0.00000,-0.00000,0.34767,-0.09107,-0.64104,-0.33545,101.87646,-0.35501,0.63016,0.00056,-0.00423,0.77645,1,0,
06.29 16:44:08:794,52754,0.06767,-0.05620,9.78875,0.00000,0.00000,-0.00000,0.34519,-0.09059,-0.64056,-0.33751,101.87706,-0.35533,0.63016,0.00055,-0.00424,0.77646,1,0,
06.29 16:44:08:802,52755,0.05943,-0.05060,9.79576,0.00000,0.00000,-0.00000,0.34867,-0.09055,-0.64202,-0.33666,101.87697,-0.35526,0.63016,0.00056,-0.00423,0.77646,1,0,
06.29 16:44:08:812,52756,0.04792,-0.06662,9.81417,0.00000,0.00000,-0.00000,0.34668,-0.09157,-0.64154,-0.33598,101.87675,-0.35446,0.63016,0.00055,-0.00423,0.77646,1,0,
06.29 16:44:08:822,52757,0.07758,-0.05548,9.80368,0.00000,0.00000,-0.00000,0.34818,-0.09105,-0.64203,-0.33644,101.87621,-0.35399,0.63016,0.00055,-0.00423,0.77645,1,0,
06.29 16:44:08:832,52758,0.05441,-0.05317,9.79936,0.00000,0.00000,-0.00000,0.34720,-0.09250,-0.64453,-0.33620,101.87593,-0.35375,0.63016,0.00055,-0.00422,0.77645,1,0,
06.29 16:44:08:842,52759,0.05538,-0.04224,9.79276,0.00000,0.00000,-0.00000,0.34767,-0.09157,-0.64104,-0.33884,101.87630,-0.35401,0.63016,0.00054,-0.00424,0.77645,1,0,
06.29 16:44:08:853,52760,0.03829,-0.04319,9.80301,0.00000,0.00000,-0.00000,0.34817,-0.09106,-0.64153,-0.33873,101.87575,-0.35428,0.63016,0.00054,-0.00424,0.77645,1,0,
06.29 16:44:08:863,52761,0.05838,-0.06525,9.80475,0.00000,0.00000,-0.00000,0.34719,-0.09053,-0.64353,-0.33911,101.87497,-0.35384,0.63017,0.00053,-0.00424,0.77645,1,0,
06.29 16:44:08:873,52762,0.06933,-0.05774,9.79829,0.00000,0.00000,-0.00000,0.35114,-0.08958,-0.64051,-0.33780,101.87479,-0.35498,0.63017,0.00055,-0.00424,0.77645,1,0,
06.29 16:44:08:882,52763,0.07097,-0.04842,9.79321,0.00000,0.00000,-0.00000,0.34618,-0.08758,-0.64104,-0.33935,101.87437,-0.35367,0.63017,0.00053,-0.00424,0.77644,1,0,
06.29 16:44:08:892,52764,0.07598,-0.06406,9.78618,0.00000,0.00000,-0.00000,0.34867,-0.08756,-0.64201,-0.34026,101.87448,-0.35433,0.63017,0.00053,-0.00425,0.77644,1,0,
06.29 16:44:08:902,52765,0.06472,-0.05160,9.79710,0.00000,0.00000,-0.00000,0.34570,-0.09002,-0.64404,-0.34000,101.87370,-0.35352,0.63018,0.00053,-0.00425,0.77644,1,0,
06.29 16:44:08:913,52766,0.06174,-0.07053,9.80797,0.00000,0.00000,-0.00000,0.34966,-0.09056,-0.64152,-0.33885,101.87337,-0.35469,0.63018,0.00054,-0.00425,0.77644,1,0,
06.29 16:44:08:922,52767,0.05280,-0.05271,9.80349,0.00000,0.00000,-0.00000,0.34769,-0.08951,-0.64452,-0.34116,101.87350,-0.35433,0.63018,0.00052,-0.00426,0.77644,1,0,
06.29 16:44:08:933,52768,0.06601,-0.06935,9.78429,0.00000,0.00000,-0.00000,0.34818,-0.09055,-0.64203,-0.34087,101.87440,-0.35457,0.63017,0.00053,-0.00426,0.77644,1,0,
06.29 16:44:08:943,52769,0.07316,-0.05412,9.79057,0.00000,0.00000,-0.00000,0.34816,-0.09162,-0.63855,-0.33957,101.87318,-0.35465,0.63018,0.00054,-0.00425,0.77644,1,0,
06.29 16:44:08:953,52770,0.05559,-0.08312,9.80091,0.00000,0.00000,-0.00000,0.34867,-0.08957,-0.64102,-0.34017,101.87231,-0.35429,0.63019,0.00053,-0.00425,0.77643,1,0,
06.29 16:44:08:961,52771,0.06794,-0.05823,9.80246,0.00000,0.00000,-0.00000,0.34519,-0.08959,-0.64055,-0.33963,101.87212,-0.35358,0.63019,0.00053,-0.00425,0.77643,1,0,
06.29 16:44:08:972,52772,0.07402,-0.07687,9.78529,0.00000,0.00000,-0.00000,0.34769,-0.08801,-0.64451,-0.34050,101.87222,-0.35493,0.63019,0.00053,-0.00426,0.77643,1,0,
06.29 16:44:08:983,52773,0.07218,-0.08145,9.79653,0.00000,0.00000,-0.00000,0.34816,-0.09360,-0.63955,-0.34246,101.87196,-0.35538,0.63019,0.00052,-0.00427,0.77643,1,0,
06.29 16:44:08:992,52774,0.05841,-0.07487,9.78146,0.00000,0.00000,-0.00000,0.34817,-0.09107,-0.64103,-0.34119,101.87130,-0.35590,0.63019,0.00054,-0.00427,0.77643,1,0,
06.29 16:44:09:002,52775,0.06680,-0.05487,9.78756,0.00000,0.00000,-0.00000,0.35067,-0.09050,-0.64450,-0.34109,101.87150,-0.35595,0.63019,0.00054,-0.00427,0.77643,1,0,
06.29 16:44:09:013,52776,0.06091,-0.06674,9.80196,0.00000,0.00000,-0.00000,0.34915,-0.09110,-0.63953,-0.34188,101.87157,-0.35473,0.63019,0.00052,-0.00427,0.77643,1,0,
06.29 16:44:09:024,52777,0.06860,-0.06665,9.79316,0.00000,0.00000,-0.00000,0.34818,-0.08804,-0.64301,-0.33934,101.87160,-0.35343,0.63019,0.00053,-0.00424,0.77643,1,0,
06.29 16:44:09:034,52778,0.07566,-0.05863,9.80039,0.00000,0.00000,-0.00000,0.34966,-0.08956,-0.64151,-0.34047,101.87189,-0.35395,0.63019,0.00053,-0.00425,0.77643,1,0,
06.29 16:44:09:043,52779,0.05554,-0.03750,9.80568,0.00000,0.00000,-0.00000,0.34817,-0.08958,-0.64053,-0.34213,101.87312,-0.35361,0.63018,0.00051,-0.00426,0.77644,1,0,
06.29 16:44:09:052,52780,0.07495,-0.03919,9.79672,0.00000,0.00000,-0.00000,0.34817,-0.08908,-0.64103,-0.34150,101.87193,-0.35345,0.63019,0.00052,-0.00426,0.77643,1,0,
06.29 16:44:09:062,52781,0.06084,-0.05437,9.78663,0.00000,0.00000,-0.00000,0.34768,-0.09156,-0.64154,-0.34213,101.87199,-0.35369,0.63019,0.00052,-0.00426,0.77643,1,0,
06.29 16:44:09:073,52782,0.06489,-0.05598,9.80282,0.00000,0.00000,-0.00000,0.34918,-0.09052,-0.64351,-0.34138,101.87228,-0.35412,0.63019,0.00052,-0.00426,0.77643,1,0,
06.29 16:44:09:082,52783,0.05814,-0.07352,9.80225,0.00000,0.00000,-0.00000,0.34570,-0.08854,-0.64304,-0.34307,101.87332,-0.35408,0.63018,0.00051,-0.00427,0.77644,1,0,
06.29 16:44:09:093,52784,0.06486,-0.06248,9.79021,0.00000,0.00000,-0.00000,0.34768,-0.09155,-0.64203,-0.34465,101.87386,-0.35507,0.63018,0.00051,-0.00429,0.77644,1,0,
